Timestamp,Value
2140,52.18
2141,51.37
2142,50.56
2143,49.75
2144,48.94
2145,48.13
2146,47.32
2147,46.51
2148,45.7
2149,44.89
2150,44.08
2151,43.27
2152,42.46
2153,41.65
2154,40.84
2155,40.03
2156,39.22
2157,38.41
2158,37.6
2159,36.79
2160,35.98
2161,35.17
2162,34.36
2163,33.55
2164,32.74
2165,31.93
2166,31.12
2167,30.31
2168,29.5
2169,28.69
2170,27.88
2171,27.07
2172,26.26
2173,25.45
2174,24.64
2175,23.83
2176,23.02
2177,22.21
2178,21.4
2179,20.59
2180,19.78
2181,18.97
2182,18.16
2183,17.35
2184,16.54
2185,15.73
2186,14.92
2187,14.11
2188,13.3
2189,12.49
2190,11.68
2191,10.87
2192,10.06
2193,9.25
2194,8.44
2195,7.63
2196,6.82
2197,6.01
2198,5.2
2199,4.39
2200,3.58
2201,2.77
2202,1.96
2203,1.15
2204,0.34
2205,5.0
2206,5.86
2207,6.72
2208,7.58
2209,8.44
2210,9.3
2211,10.16
2212,11.02
2213,11.88
2214,12.74
2215,13.6
2216,14.46
2217,15.32
2218,16.18
2219,17.04
2220,17.9
2221,18.76
2222,19.62
2223,20.48
2224,21.34
2225,22.2
2226,23.06
2227,23.92
2228,24.78
2229,25.64
2230,26.5
2231,27.36
2232,28.22
2233,29.08
2234,29.94
2235,30.8
2236,31.66
2237,32.52
2238,33.38
2239,34.24
2240,35.1
2241,35.96
2242,36.82
2243,37.68
2244,38.54
2245,39.4
2246,40.26
2247,41.12
2248,41.98
2249,42.84
2250,43.7
2251,44.56
2252,45.42
2253,46.28
2254,47.14
2255,48.0
2256,48.86
2257,49.72
2258,50.58
2259,51.44
2260,52.3
2261,53.16
2262,54.02
2263,54.88
2264,55.74
2265,56.6
2266,57.46
2267,58.32
2268,59.18
2269,60.04
2270,60.9
2271,61.76
2272,62.62
2273,63.48
2274,64.34
2275,65.2
2276,66.06
2277,66.92
2278,67.78
2279,68.64
2280,69.5
2281,70.36
2282,71.22
2283,72.08
2284,72.94
2285,73.8
2286,74.66
2287,75.52
2288,76.38
2289,77.24
2290,78.1
2291,78.96
2292,79.82
2293,80.68
2294,81.54
2295,82.4
2296,83.26
2297,84.12
2298,84.98
2299,85.84
2300,86.7
2301,87.56
2302,88.42
2303,89.28
2304,90.14
2305,91.0
2306,91.86
2307,92.72
2308,85.0
2309,85.31
2310,85.62
2311,85.93
2312,86.24
2313,86.55
2314,86.86
2315,87.17
2316,87.48
2317,87.79
2318,88.1
2319,88.41
2320,88.72
2321,89.03
2322,89.34
2323,89.65
2324,89.96
2325,90.27
2326,90.58
2327,90.89
2328,91.2
2329,91.51
2330,91.82
2331,92.13
2332,92.44
2333,92.75
2334,93.06
2335,93.37
2336,93.68
2337,93.99
2338,94.3
2339,94.61
2340,94.92
2341,95.23
2342,95.54
2343,95.85
2344,96.16
2345,96.47
2346,96.78
2347,97.09
2348,97.4
2349,97.71
2350,98.02
2351,98.33
2352,98.64
2353,98.95
2354,99.26
2355,99.57
2356,99.88
2357,100.19
2358,100.5
2359,100.81
2360,101.12
2361,101.43
2362,101.74
2363,102.05
2364,102.36
2365,102.67
2366,102.98
2367,103.29
2368,103.6
2369,103.91
2370,104.22
2371,95.0
2372,94.71
2373,94.42
2374,94.13
2375,93.84
2376,93.55
2377,93.26
2378,92.97
2379,92.68
2380,92.39
2381,92.1
2382,91.81
2383,91.52
2384,91.23
2385,90.94
2386,90.65
2387,90.36
2388,90.07
2389,89.78
2390,89.49
2391,89.2
2392,88.91
2393,88.62
2394,88.33
2395,88.04
2396,87.75
2397,87.46
2398,87.17
2399,86.88
2400,86.59
2401,86.3
2402,86.01
2403,85.72
2404,85.43
2405,85.14
2406,84.85
2407,84.56
2408,84.27
2409,83.98
2410,83.69
2411,83.4
2412,83.11
2413,82.82
2414,82.53
2415,82.24
2416,81.95
2417,81.66
2418,81.37
2419,81.08
2420,80.79
2421,80.5
2422,80.21
2423,79.92
2424,79.63
2425,79.34
2426,79.05
2427,78.76
2428,78.47
2429,78.18
2430,77.89
2431,77.6
2432,77.31
2433,77.02
2434,70.0
2435,69.17
2436,68.34
2437,67.51
2438,66.68
2439,65.85
2440,65.02
2441,64.19
2442,63.36
2443,62.53
2444,61.7
2445,60.87
2446,60.04
2447,59.21
2448,58.38
2449,57.55
2450,56.72
2451,55.89
2452,55.06
2453,54.23
2454,53.4
2455,52.57
2456,51.74
2457,50.91
2458,50.08
2459,49.25
2460,48.42
2461,47.59
2462,46.76
2463,45.93
2464,45.1
2465,44.27
2466,43.44
2467,42.61
2468,41.78
2469,40.95
2470,40.12
2471,39.29
2472,38.46
2473,37.63
2474,36.8
2475,35.97
2476,35.14
2477,34.31
2478,33.48
2479,32.65
2480,31.82
2481,30.99
2482,30.16
2483,29.33
2484,28.5
2485,27.67
2486,26.84
2487,26.01
2488,25.18
2489,24.35
2490,23.52
2491,22.69
2492,21.86
2493,21.03
2494,20.2
2495,19.37
2496,18.54
2497,17.71
2498,16.88
2499,16.05
2500,15.22
2501,14.39
2502,13.56
2503,12.73
2504,11.9
2505,11.07
2506,10.24
2507,9.41
2508,8.58
2509,7.75
2510,6.92
2511,6.09
2512,5.26
2513,4.43
2514,3.6
2515,2.77
2516,1.94
2517,1.11
2518,0.28
2519,5.0
2520,5.86
2521,6.72
2522,7.58
2523,8.44
2524,9.3
2525,10.16
2526,11.02
2527,11.88
2528,12.74
2529,13.6
2530,14.46
2531,15.32
2532,16.18
2533,17.04
2534,17.9
2535,18.76
2536,19.62
2537,20.48
2538,21.34
2539,22.2
2540,23.06
2541,23.92
2542,24.78
2543,25.64
2544,26.5
2545,27.36
2546,28.22
2547,29.08
2548,29.94
2549,30.8
2550,31.66
2551,32.52
2552,33.38
2553,34.24
2554,35.1
2555,35.96
2556,36.82
2557,37.68
2558,38.54
2559,39.4
2560,40.26
2561,41.12
2562,41.98
2563,42.84
2564,43.7
2565,44.56
2566,45.42
2567,46.28
2568,47.14
2569,48.0
2570,48.86
2571,49.72
2572,50.58
2573,51.44
2574,52.3
2575,53.16
2576,54.02
2577,54.88
2578,55.74
2579,56.6
2580,57.46
2581,58.32
2582,59.18
2583,60.04
2584,60.9
2585,61.76
2586,62.62
2587,63.48
2588,64.34
2589,65.2
2590,66.06
2591,66.92
2592,67.78
2593,68.64
2594,69.5
2595,70.36
2596,71.22
2597,72.08
2598,72.94
2599,73.8
2600,74.66
2601,75.52
2602,76.38
2603,77.24
2604,78.1
2605,78.96
2606,79.82
2607,80.68
2608,81.54
2609,82.4
2610,83.26
2611,84.12
2612,84.98
2613,85.84
2614,86.7
2615,87.56
2616,88.42
2617,89.28
2618,90.14
2619,91.0
2620,91.86
2621,92.72
2622,93.58
2623,85.0
2624,85.32
2625,85.64
2626,85.96
2627,86.28
2628,86.6
2629,86.92
2630,87.24
2631,87.56
2632,87.88
2633,88.2
2634,88.52
2635,88.84
2636,89.16
2637,89.48
2638,89.8
2639,90.12
2640,90.44
2641,90.76
2642,91.08
2643,91.4
2644,91.72
2645,92.04
2646,92.36
2647,92.68
2648,93.0
2649,93.32
2650,93.64
2651,93.96
2652,94.28
2653,94.6
2654,94.92
2655,95.24
2656,95.56
2657,95.88
2658,96.2
2659,96.52
2660,96.84
2661,97.16
2662,97.48
2663,97.8
2664,98.12
2665,98.44
2666,98.76
2667,99.08
2668,99.4
2669,99.72
2670,100.04
2671,100.36
2672,100.68
2673,101.0
2674,101.32
2675,101.64
2676,101.96
2677,102.28
2678,102.6
2679,102.92
2680,103.24
2681,103.56
2682,103.88
2683,95.0
2684,94.75
2685,94.5
2686,94.25
2687,94.0
2688,93.75
2689,93.5
2690,93.25
2691,93.0
2692,92.75
2693,92.5
2694,92.25
2695,92.0
2696,91.75
2697,91.5
2698,91.25
2699,91.0
2700,90.75
2701,90.5
2702,90.25
2703,90.0
2704,89.75
2705,89.5
2706,89.25
2707,89.0
2708,88.75
2709,88.5
2710,88.25
2711,88.0
2712,87.75
2713,87.5
2714,87.25
2715,87.0
2716,86.75
2717,86.5
2718,86.25
2719,86.0
2720,85.75
2721,85.5
2722,85.25
2723,85.0
2724,84.75
2725,84.5
2726,84.25
2727,84.0
2728,83.75
2729,83.5
2730,83.25
2731,83.0
2732,82.75
2733,82.5
2734,82.25
2735,82.0
2736,81.75
2737,81.5
2738,81.25
2739,81.0
2740,80.75
2741,80.5
2742,80.25
2743,70.0
2744,69.28
2745,68.56
2746,67.84
2747,67.12
2748,66.4
2749,65.68
2750,64.96
2751,64.24
2752,63.52
2753,62.8
2754,62.08
2755,61.36
2756,60.64
2757,59.92
2758,59.2
2759,58.48
2760,57.76
2761,57.04
2762,56.32
2763,55.6
2764,54.88
2765,54.16
2766,53.44
2767,52.72
2768,52.0
2769,51.28
2770,50.56
2771,49.84
2772,49.12
2773,48.4
2774,47.68
2775,46.96
2776,46.24
2777,45.52
2778,44.8
2779,44.08
2780,43.36
2781,42.64
2782,41.92
2783,41.2
2784,40.48
2785,39.76
2786,39.04
2787,38.32
2788,37.6
2789,36.88
2790,36.16
2791,35.44
2792,34.72
2793,34.0
2794,33.28
2795,32.56
2796,31.84
2797,31.12
2798,30.4
2799,29.68
2800,28.96
2801,28.24
2802,27.52
2803,26.8
2804,26.08
2805,25.36
2806,24.64
2807,23.92
2808,23.2
2809,22.48
2810,21.76
2811,21.04
2812,20.32
2813,19.6
2814,10.0
2815,9.65
2816,9.3
2817,8.95
2818,8.6
2819,8.25
2820,7.9
2821,7.55
2822,7.2
2823,6.85
2824,6.5
2825,6.15
2826,5.8
2827,5.45
2828,5.1
2829,4.75
2830,4.4
2831,4.05
2832,3.7
2833,3.35
2834,3.0
2835,2.65
2836,5.0
2837,5.92
2838,6.84
2839,7.76
2840,8.68
2841,9.6
2842,10.52
2843,11.44
2844,12.36
2845,13.28
2846,14.2
2847,15.12
2848,16.04
2849,16.96
2850,17.88
2851,18.8
2852,19.72
2853,20.64
2854,21.56
2855,22.48
2856,23.4
2857,24.32
2858,25.24
2859,26.16
2860,27.08
2861,28.0
2862,28.92
2863,29.84
2864,30.76
2865,31.68
2866,32.6
2867,33.52
2868,34.44
2869,35.36
2870,36.28
2871,37.2
2872,38.12
2873,39.04
2874,39.96
2875,40.88
2876,41.8
2877,42.72
2878,43.64
2879,44.56
2880,45.48
2881,46.4
2882,47.32
2883,48.24
2884,49.16
2885,50.08
2886,51.0
2887,51.92
2888,52.84
2889,53.76
2890,54.68
2891,55.6
2892,56.52
2893,57.44
2894,58.36
2895,59.28
2896,60.2
2897,61.12
2898,62.04
2899,62.96
2900,63.88
2901,64.8
2902,65.72
2903,66.64
2904,67.56
2905,68.48
2906,69.4
2907,70.32
2908,71.24
2909,72.16
2910,73.08
2911,74.0
2912,74.92
2913,75.84
2914,76.76
2915,77.68
2916,78.6
2917,79.52
2918,80.44
2919,81.36
2920,82.28
2921,83.2
2922,84.12
2923,85.04
2924,85.96
2925,86.88
2926,87.8
2927,88.72
2928,80.0
2929,80.44
2930,80.88
2931,81.32
2932,81.76
2933,82.2
2934,82.64
2935,83.08
2936,83.52
2937,83.96
2938,84.4
2939,84.84
2940,85.28
2941,85.72
2942,86.16
2943,86.6
2944,87.04
2945,87.48
2946,87.92
2947,88.36
2948,88.8
2949,89.24
2950,89.68
2951,90.12
2952,90.56
2953,91.0
2954,91.44
2955,91.88
2956,92.32
2957,92.76
2958,93.2
2959,93.64
2960,94.08
2961,94.52
2962,94.96
2963,95.4
2964,95.84
2965,96.28
2966,96.72
2967,97.16
2968,97.6
2969,98.04
2970,98.48
2971,98.92
2972,99.36
2973,99.8
2974,100.24
2975,100.68
2976,101.12
2977,101.56
2978,102.0
2979,102.44
2980,102.88
2981,103.32
2982,103.76
2983,104.2
2984,104.64
2985,105.08
2986,95.0
2987,94.97
2988,94.94
2989,94.91
2990,94.88
2991,94.85
2992,94.82
2993,94.79
2994,94.76
2995,94.73
2996,94.7
2997,94.67
2998,94.64
2999,94.61
3000,94.58
3001,94.55
3002,94.52
3003,94.49
3004,94.46
3005,94.43
3006,94.4
3007,94.37
3008,94.34
3009,94.31
3010,94.28
3011,94.25
3012,94.22
3013,94.19
3014,94.16
3015,94.13
3016,94.1
3017,94.07
3018,94.04
3019,94.01
3020,93.98
3021,93.95
3022,93.92
3023,93.89
3024,93.86
3025,93.83
3026,93.8
3027,93.77
3028,93.74
3029,93.71
3030,93.68
3031,93.65
3032,93.62
3033,85.0
3034,84.37
3035,83.74
3036,83.11
3037,82.48
3038,81.85
3039,81.22
3040,80.59
3041,79.96
3042,79.33
3043,78.7
3044,78.07
3045,77.44
3046,76.81
3047,76.18
3048,75.55
3049,74.92
3050,74.29
3051,73.66
3052,73.03
3053,72.4
3054,71.77
3055,71.14
3056,70.51
3057,69.88
3058,69.25
3059,68.62
3060,67.99
3061,67.36
3062,66.73
3063,66.1
3064,65.47
3065,64.84
3066,64.21
3067,63.58
3068,62.95
3069,62.32
3070,61.69
3071,61.06
3072,60.43
3073,59.8
3074,59.17
3075,58.54
3076,57.91
3077,57.28
3078,56.65
3079,56.02
3080,55.39
3081,54.76
3082,54.13
3083,53.5
3084,52.87
3085,52.24
3086,51.61
3087,50.98
3088,50.35
3089,49.72
3090,49.09
3091,48.46
3092,47.83
3093,47.2
3094,46.57
3095,45.94
3096,45.31
3097,44.68
3098,44.05
3099,43.42
3100,42.79
3101,42.16
3102,41.53
3103,40.9
3104,40.27
3105,39.64
3106,39.01
3107,38.38
3108,37.75
3109,30.0
3110,29.23
3111,28.46
3112,27.69
3113,26.92
3114,26.15
3115,25.38
3116,24.61
3117,23.84
3118,23.07
3119,22.3
3120,21.53
3121,20.76
3122,19.99
3123,19.22
3124,18.45
3125,17.68
3126,16.91
3127,16.14
3128,15.37
3129,14.6
3130,13.83
3131,13.06
3132,12.29
3133,11.52
3134,10.75
3135,9.98
3136,9.21
3137,8.44
3138,7.67
3139,6.9
3140,6.13
3141,5.36
3142,4.59
3143,3.82
3144,3.05
3145,2.28
3146,1.51
3147,0.74
3148,5.0
3149,5.87
3150,6.74
3151,7.61
3152,8.48
3153,9.35
3154,10.22
3155,11.09
3156,11.96
3157,12.83
3158,13.7
3159,14.57
3160,15.44
3161,16.31
3162,17.18
3163,18.05
3164,18.92
3165,19.79
3166,20.66
3167,21.53
3168,22.4
3169,23.27
3170,24.14
3171,25.01
3172,25.88
3173,26.75
3174,27.62
3175,28.49
3176,29.36
3177,30.23
3178,31.1
3179,31.97
3180,32.84
3181,33.71
3182,34.58
3183,35.45
3184,36.32
3185,37.19
3186,38.06
3187,38.93
3188,39.8
3189,40.67
3190,41.54
3191,42.41
3192,43.28
3193,44.15
3194,45.02
3195,45.89
3196,46.76
3197,47.63
3198,48.5
3199,49.37
3200,50.24
3201,51.11
3202,51.98
3203,52.85
3204,53.72
3205,54.59
3206,55.46
3207,56.33
3208,57.2
3209,58.07
3210,58.94
3211,59.81
3212,60.68
3213,61.55
3214,62.42
3215,63.29
3216,64.16
3217,65.03
3218,65.9
3219,66.77
3220,67.64
3221,68.51
3222,69.38
3223,70.25
3224,71.12
3225,71.99
3226,72.86
3227,73.73
3228,74.6
3229,75.47
3230,76.34
3231,77.21
3232,78.08
3233,78.95
3234,79.82
3235,80.69
3236,81.56
3237,82.43
3238,83.3
3239,84.17
3240,85.04
3241,85.91
3242,86.78
3243,87.65
3244,88.52
3245,89.39
3246,90.26
3247,91.13
3248,92.0
3249,85.0
3250,85.28
3251,85.56
3252,85.84
3253,86.12
3254,86.4
3255,86.68
3256,86.96
3257,87.24
3258,87.52
3259,87.8
3260,88.08
3261,88.36
3262,88.64
3263,88.92
3264,89.2
3265,89.48
3266,89.76
3267,90.04
3268,90.32
3269,90.6
3270,90.88
3271,91.16
3272,91.44
3273,91.72
3274,92.0
3275,92.28
3276,92.56
3277,92.84
3278,93.12
3279,93.4
3280,93.68
3281,93.96
3282,94.24
3283,94.52
3284,94.8
3285,95.08
3286,95.36
3287,95.64
3288,95.92
3289,96.2
3290,96.48
3291,96.76
3292,97.04
3293,97.32
3294,97.6
3295,97.88
3296,98.16
3297,98.44
3298,98.72
3299,99.0
3300,99.28
3301,99.56
3302,99.84
3303,100.12
3304,100.4
3305,100.68
3306,100.96
3307,101.24
3308,101.52
3309,101.8
3310,102.08
3311,102.36
3312,102.64
3313,102.92
3314,103.2
3315,103.48
3316,95.0
3317,94.66
3318,94.32
3319,93.98
3320,93.64
3321,93.3
3322,92.96
3323,92.62
3324,92.28
3325,91.94
3326,91.6
3327,91.26
3328,90.92
3329,90.58
3330,90.24
3331,89.9
3332,89.56
3333,89.22
3334,88.88
3335,88.54
3336,88.2
3337,87.86
3338,87.52
3339,87.18
3340,86.84
3341,86.5
3342,86.16
3343,85.82
3344,85.48
3345,85.14
3346,84.8
3347,84.46
3348,84.12
3349,83.78
3350,83.44
3351,83.1
3352,82.76
3353,82.42
3354,82.08
3355,81.74
3356,81.4
3357,81.06
3358,80.72
3359,80.38
3360,80.04
3361,79.7
3362,79.36
3363,79.02
3364,78.68
3365,78.34
3366,78.0
3367,77.66
3368,77.32
3369,76.98
3370,76.64
3371,76.3
3372,75.96
3373,75.62
3374,75.28
3375,74.94
3376,74.6
3377,74.26
3378,73.92
3379,73.58
3380,73.24
3381,72.9
3382,65.0
3383,64.18
3384,63.36
3385,62.54
3386,61.72
3387,60.9
3388,60.08
3389,59.26
3390,58.44
3391,57.62
3392,56.8
3393,55.98
3394,55.16
3395,54.34
3396,53.52
3397,52.7
3398,51.88
3399,51.06
3400,50.24
3401,49.42
3402,48.6
3403,47.78
3404,46.96
3405,46.14
3406,45.32
3407,44.5
3408,43.68
3409,42.86
3410,42.04
3411,41.22
3412,40.4
3413,39.58
3414,38.76
3415,37.94
3416,37.12
3417,36.3
3418,35.48
3419,34.66
3420,33.84
3421,33.02
3422,32.2
3423,31.38
3424,30.56
3425,29.74
3426,28.92
3427,28.1
3428,27.28
3429,26.46
3430,25.64
3431,24.82
3432,24.0
3433,23.18
3434,22.36
3435,21.54
3436,20.72
3437,19.9
3438,19.08
3439,18.26
3440,17.44
3441,16.62
3442,15.8
3443,14.98
3444,14.16
3445,13.34
3446,12.52
3447,11.7
3448,10.88
3449,10.06
3450,9.24
3451,8.42
3452,7.6
3453,6.78
3454,5.96
3455,5.14
3456,4.32
3457,3.5
3458,2.68
3459,1.86
3460,1.04
3461,0.22
3462,5.0
3463,5.87
3464,6.74
3465,7.61
3466,8.48
3467,9.35
3468,10.22
3469,11.09
3470,11.96
3471,12.83
3472,13.7
3473,14.57
3474,15.44
3475,16.31
3476,17.18
3477,18.05
3478,18.92
3479,19.79
3480,20.66
3481,21.53
3482,22.4
3483,23.27
3484,24.14
3485,25.01
3486,25.88
3487,26.75
3488,27.62
3489,28.49
3490,29.36
3491,30.23
3492,31.1
3493,31.97
3494,32.84
3495,33.71
3496,34.58
3497,35.45
3498,36.32
3499,37.19
3500,38.06
3501,38.93
3502,39.8
3503,40.67
3504,41.54
3505,42.41
3506,43.28
3507,44.15
3508,45.02
3509,45.89
3510,46.76
3511,47.63
3512,48.5
3513,49.37
3514,50.24
3515,51.11
3516,51.98
3517,52.85
3518,53.72
3519,54.59
3520,55.46
3521,56.33
3522,57.2
3523,58.07
3524,58.94
3525,59.81
3526,60.68
3527,61.55
3528,62.42
3529,63.29
3530,64.16
3531,65.03
3532,65.9
3533,66.77
3534,67.64
3535,68.51
3536,69.38
3537,70.25
3538,71.12
3539,71.99
3540,72.86
3541,73.73
3542,74.6
3543,75.47
3544,76.34
3545,77.21
3546,78.08
3547,78.95
3548,79.82
3549,80.69
3550,81.56
3551,82.43
3552,83.3
3553,84.17
3554,85.04
3555,85.91
3556,86.78
3557,87.65
3558,88.52
3559,89.39
3560,90.26
3561,91.13
3562,92.0
3563,92.87
3564,85.0
3565,85.29
3566,85.58
3567,85.87
3568,86.16
3569,86.45
3570,86.74
3571,87.03
3572,87.32
3573,87.61
3574,87.9
3575,88.19
3576,88.48
3577,88.77
3578,89.06
3579,89.35
3580,89.64
3581,89.93
3582,90.22
3583,90.51
3584,90.8
3585,91.09
3586,91.38
3587,91.67
3588,91.96
3589,92.25
3590,92.54
3591,92.83
3592,93.12
3593,93.41
3594,93.7
3595,93.99
3596,94.28
3597,94.57
3598,94.86
3599,95.15
3600,95.44
3601,95.73
3602,96.02
3603,96.31
3604,96.6
3605,96.89
3606,97.18
3607,97.47
3608,97.76
3609,98.05
3610,98.34
3611,98.63
3612,98.92
3613,99.21
3614,99.5
3615,99.79
3616,100.08
3617,100.37
3618,100.66
3619,100.95
3620,101.24
3621,101.53
3622,101.82
3623,102.11
3624,102.4
3625,102.69
3626,102.98
3627,103.27
3628,103.56
3629,95.0
3630,94.68
3631,94.36
3632,94.04
3633,93.72
3634,93.4
3635,93.08
3636,92.76
3637,92.44
3638,92.12
3639,91.8
3640,91.48
3641,91.16
3642,90.84
3643,90.52
3644,90.2
3645,89.88
3646,89.56
3647,89.24
3648,88.92
3649,88.6
3650,88.28
3651,87.96
3652,87.64
3653,87.32
3654,87.0
3655,86.68
3656,86.36
3657,86.04
3658,85.72
3659,85.4
3660,85.08
3661,84.76
3662,84.44
3663,84.12
3664,83.8
3665,83.48
3666,83.16
3667,82.84
3668,82.52
3669,82.2
3670,81.88
3671,81.56
3672,81.24
3673,80.92
3674,80.6
3675,80.28
3676,79.96
3677,79.64
3678,79.32
3679,79.0
3680,78.68
3681,78.36
3682,78.04
3683,77.72
3684,77.4
3685,77.08
3686,76.76
3687,76.44
3688,76.12
3689,75.8
3690,75.48
3691,75.16
3692,74.84
3693,74.52
3694,65.0
3695,64.21
3696,63.42
3697,62.63
3698,61.84
3699,61.05
3700,60.26
3701,59.47
3702,58.68
3703,57.89
3704,57.1
3705,56.31
3706,55.52
3707,54.73
3708,53.94
3709,53.15
3710,52.36
3711,51.57
3712,50.78
3713,49.99
3714,49.2
3715,48.41
3716,47.62
3717,46.83
3718,46.04
3719,45.25
3720,44.46
3721,43.67
3722,42.88
3723,42.09
3724,41.3
3725,40.51
3726,39.72
3727,38.93
3728,38.14
3729,37.35
3730,36.56
3731,35.77
3732,34.98
3733,34.19
3734,33.4
3735,32.61
3736,31.82
3737,31.03
3738,30.24
3739,29.45
3740,28.66
3741,27.87
3742,27.08
3743,26.29
3744,25.5
3745,24.71
3746,23.92
3747,23.13
3748,22.34
3749,21.55
3750,20.76
3751,19.97
3752,19.18
3753,18.39
3754,17.6
3755,16.81
3756,16.02
3757,15.23
3758,14.44
3759,13.65
3760,12.86
3761,12.07
3762,11.28
3763,10.49
3764,9.7
3765,8.91
3766,8.12
3767,7.33
3768,6.54
3769,5.75
3770,4.96
3771,4.17
3772,3.38
3773,2.59
3774,1.8
3775,1.01
3776,5.0
3777,5.86
3778,6.72
3779,7.58
3780,8.44
3781,9.3
3782,10.16
3783,11.02
3784,11.88
3785,12.74
3786,13.6
3787,14.46
3788,15.32
3789,16.18
3790,17.04
3791,17.9
3792,18.76
3793,19.62
3794,20.48
3795,21.34
3796,22.2
3797,23.06
3798,23.92
3799,24.78
3800,25.64
3801,26.5
3802,27.36
3803,28.22
3804,29.08
3805,29.94
3806,30.8
3807,31.66
3808,32.52
3809,33.38
3810,34.24
3811,35.1
3812,35.96
3813,36.82
3814,37.68
3815,38.54
3816,39.4
3817,40.26
3818,41.12
3819,41.98
3820,42.84
3821,43.7
3822,44.56
3823,45.42
3824,46.28
3825,47.14
3826,48.0
3827,48.86
3828,49.72
3829,50.58
3830,51.44
3831,52.3
3832,53.16
3833,54.02
3834,54.88
3835,55.74
3836,56.6
3837,57.46
3838,58.32
3839,59.18
3840,60.04
3841,60.9
3842,61.76
3843,62.62
3844,63.48
3845,64.34
3846,65.2
3847,66.06
3848,66.92
3849,67.78
3850,68.64
3851,69.5
3852,70.36
3853,71.22
3854,72.08
3855,72.94
3856,73.8
3857,74.66
3858,75.52
3859,76.38
3860,77.24
3861,78.1
3862,78.96
3863,79.82
3864,80.68
3865,81.54
3866,82.4
3867,83.26
3868,84.12
3869,84.98
3870,85.84
3871,86.7
3872,87.56
3873,88.42
3874,89.28
3875,90.14
3876,91.0
3877,91.86
3878,92.72
3879,85.0
3880,85.31
3881,85.62
3882,85.93
3883,86.24
3884,86.55
3885,86.86
3886,87.17
3887,87.48
3888,87.79
3889,88.1
3890,88.41
3891,88.72
3892,89.03
3893,89.34
3894,89.65
3895,89.96
3896,90.27
3897,90.58
3898,90.89
3899,91.2
3900,91.51
3901,91.82
3902,92.13
3903,92.44
3904,92.75
3905,93.06
3906,93.37
3907,93.68
3908,93.99
3909,94.3
3910,94.61
3911,94.92
3912,95.23
3913,95.54
3914,95.85
3915,96.16
3916,96.47
3917,96.78
3918,97.09
3919,97.4
3920,97.71
3921,98.02
3922,98.33
3923,98.64
3924,98.95
3925,99.26
3926,99.57
3927,99.88
3928,100.19
3929,100.5
3930,100.81
3931,101.12
3932,101.43
3933,101.74
3934,102.05
3935,102.36
3936,102.67
3937,102.98
3938,103.29
3939,103.6
3940,103.91
3941,95.0
3942,94.72
3943,94.44
3944,94.16
3945,93.88
3946,93.6
3947,93.32
3948,93.04
3949,92.76
3950,92.48
3951,92.2
3952,91.92
3953,91.64
3954,91.36
3955,91.08
3956,90.8
3957,90.52
3958,90.24
3959,89.96
3960,89.68
3961,89.4
3962,89.12
3963,88.84
3964,88.56
3965,88.28
3966,88.0
3967,87.72
3968,87.44
3969,87.16
3970,86.88
3971,86.6
3972,86.32
3973,86.04
3974,85.76
3975,85.48
3976,85.2
3977,84.92
3978,84.64
3979,84.36
3980,84.08
3981,83.8
3982,83.52
3983,83.24
3984,82.96
3985,82.68
3986,82.4
3987,82.12
3988,81.84
3989,81.56
3990,81.28
3991,81.0
3992,80.72
3993,80.44
3994,80.16
3995,79.88
3996,79.6
3997,79.32
3998,79.04
3999,78.76
4000,78.48
4001,78.2
4002,77.92
4003,70.0
4004,69.19
4005,68.38
4006,67.57
4007,66.76
4008,65.95
4009,65.14
4010,64.33
4011,63.52
4012,62.71
4013,61.9
4014,61.09
4015,60.28
4016,59.47
4017,58.66
4018,57.85
4019,57.04
4020,56.23
4021,55.42
4022,54.61
4023,53.8
4024,52.99
4025,52.18
4026,51.37
4027,50.56
4028,49.75
4029,48.94
4030,48.13
4031,47.32
4032,46.51
4033,45.7
4034,44.89
4035,44.08
4036,43.27
4037,42.46
4038,41.65
4039,40.84
4040,40.03
4041,39.22
4042,38.41
4043,37.6
4044,36.79
4045,35.98
4046,35.17
4047,34.36
4048,33.55
4049,32.74
4050,31.93
4051,31.12
4052,30.31
4053,29.5
4054,28.69
4055,27.88
4056,27.07
4057,26.26
4058,25.45
4059,24.64
4060,23.83
4061,23.02
4062,22.21
4063,21.4
4064,20.59
4065,19.78
4066,18.97
4067,18.16
4068,17.35
4069,16.54
4070,15.73
4071,14.92
4072,14.11
4073,13.3
4074,12.49
4075,11.68
4076,10.87
4077,10.06
4078,9.25
4079,8.44
4080,7.63
4081,6.82
4082,6.01
4083,5.2
4084,4.39
4085,3.58
4086,2.77
4087,1.96
4088,1.15
4089,0.34
4090,5.0
4091,5.86
4092,6.72
4093,7.58
4094,8.44
4095,9.3
4096,10.16
4097,11.02
4098,11.88
4099,12.74
4100,13.6
4101,14.46
4102,15.32
4103,16.18
4104,17.04
4105,17.9
4106,18.76
4107,19.62
4108,20.48
4109,21.34
4110,22.2
4111,23.06
4112,23.92
4113,24.78
4114,25.64
4115,26.5
4116,27.36
4117,28.22
4118,29.08
4119,29.94
4120,30.8
4121,31.66
4122,32.52
4123,33.38
4124,34.24
4125,35.1
4126,35.96
4127,36.82
4128,37.68
4129,38.54
4130,39.4
4131,40.26
4132,41.12
4133,41.98
4134,42.84
4135,43.7
4136,44.56
4137,45.42
